,value,percentage,datetime,type,COD-CCAA
2776,85331.63000000002,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,20
2777,88927.77900000001,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,20
2778,103947.656,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,20
2779,71391.133,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,20
2780,121563.204,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,20
2781,15402.108,0.1042379755922421,2021-01-01T00:00:00.000+01:00,Hidráulica,20
2782,20891.095,0.1911630459273008,2021-02-01T00:00:00.000+01:00,Hidráulica,20
2783,17755.933,0.1289102793122252,2021-03-01T00:00:00.000+01:00,Hidráulica,20
2784,12484.9,0.1194756724338008,2021-04-01T00:00:00.000+02:00,Hidráulica,20
2785,12626.526,0.1823877063384425,2021-05-01T00:00:00.000+02:00,Hidráulica,20
2786,10694.393,0.1592942057350122,2021-06-01T00:00:00.000+02:00,Hidráulica,20
2787,12821.849,0.1465480135726866,2021-07-01T00:00:00.000+02:00,Hidráulica,20
2788,14016.445,0.1688789720088858,2021-08-01T00:00:00.000+02:00,Hidráulica,20
2789,6190.632,0.1055501791271362,2021-09-01T00:00:00.000+02:00,Hidráulica,20
2790,2813.361,0.0387712777114293,2021-10-01T00:00:00.000+02:00,Hidráulica,20
2791,5796.517,0.0359998365867467,2021-11-01T00:00:00.000+01:00,Hidráulica,20
2792,9853.422,0.0979188139628772,2021-12-01T00:00:00.000+01:00,Hidráulica,20
2793,126564.559,0.8565602456420176,2021-01-01T00:00:00.000+01:00,Eólica,20
2794,80023.713,0.7322534660577698,2021-02-01T00:00:00.000+01:00,Eólica,20
2795,106078.27,0.7701414177817432,2021-03-01T00:00:00.000+01:00,Eólica,20
2796,78024.301,0.7466624344730259,2021-04-01T00:00:00.000+02:00,Eólica,20
2797,39047.666,0.564035922438966,2021-05-01T00:00:00.000+02:00,Eólica,20
2798,38798.185,0.5779033988684599,2021-06-01T00:00:00.000+02:00,Eólica,20
2799,55639.61,0.635935918560497,2021-07-01T00:00:00.000+02:00,Eólica,20
2800,49533.029,0.596805182627002,2021-08-01T00:00:00.000+02:00,Eólica,20
2801,39129.84,0.6671631622128698,2021-09-01T00:00:00.000+02:00,Eólica,20
2802,56766.639,0.7823081095577334,2021-10-01T00:00:00.000+02:00,Eólica,20
2803,147507.567,0.916110192950112,2021-11-01T00:00:00.000+01:00,Eólica,20
2804,85890.104,0.8535366814522083,2021-12-01T00:00:00.000+01:00,Eólica,20
2805,5153.449,0.0348773746475394,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,20
2806,7717.789,0.0706212887866441,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,20
2807,13143.273,0.0954217947041604,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,20
2808,13292.921,0.1272081214174236,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,20
2809,16882.492,0.2438643054437226,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,20
2810,16963.17,0.2526683554548619,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,20
2811,18335.209,0.2095632585744884,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,20
2812,18802.174,0.2265404542059131,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,20
2813,12635.07,0.2154277465990396,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,20
2814,12394.702,0.1708129292303434,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,20
2815,7276.071,0.0451887516233571,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,20
2816,4184.007,0.0415787533561818,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,20
2817,638.97,0.0043244041182008,2021-01-01T00:00:00.000+01:00,Otras renovables,20
2818,651.574,0.0059621992282853,2021-02-01T00:00:00.000+01:00,Otras renovables,20
2819,761.214,0.0055265082018712,2021-03-01T00:00:00.000+01:00,Otras renovables,20
2820,695.302,0.0066537716757496,2021-04-01T00:00:00.000+02:00,Otras renovables,20
2821,672.357,0.0097120657788687,2021-05-01T00:00:00.000+02:00,Otras renovables,20
2822,680.36,0.0101340399416659,2021-06-01T00:00:00.000+02:00,Otras renovables,20
2823,695.811,0.0079528092923278,2021-07-01T00:00:00.000+02:00,Otras renovables,20
2824,645.334,0.0077753911581989,2021-08-01T00:00:00.000+02:00,Otras renovables,20
2825,695.538,0.0118589120609543,2021-09-01T00:00:00.000+02:00,Otras renovables,20
2826,588.318,0.0081076835004937,2021-10-01T00:00:00.000+02:00,Otras renovables,20
2827,434.937,0.0027012188397842,2021-11-01T00:00:00.000+01:00,Otras renovables,20
2828,700.953,0.0069657512287325,2021-12-01T00:00:00.000+01:00,Otras renovables,20
2829,147759.08599999998,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,20
2830,109284.171,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,20
2831,137738.69,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,20
2832,104497.424,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,20
2833,69229.041,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,20
2834,67136.108,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,20
2835,87492.479,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,20
2836,82996.982,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,20
2837,58651.08,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,20
2838,72563.02,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,20
2839,161015.092,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,20
2840,100628.486,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,20
2841,5.053,0.0091130921571138,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2842,5.526,0.0111586093537658,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2843,6.561,0.0120386425563537,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2844,7.925,0.0169252438142772,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2845,8.683,0.0162444202483714,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2846,8.663,0.0187408802351101,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2847,8.167,0.0188056663381566,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2848,8.012,0.0199980531101565,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2849,6.704,0.0178086631283105,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2850,6.582,0.0206698708839651,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2851,4.882,0.01042848201717,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2852,3.615,0.008612823219123,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2853,549.424,0.990886907842886,2019-01-01T00:00:00.000+01:00,Residuos renovables,8745
2854,489.697,0.988841390646234,2019-02-01T00:00:00.000+01:00,Residuos renovables,8745
2855,538.434,0.9879613574436462,2019-03-01T00:00:00.000+01:00,Residuos renovables,8745
2856,460.3105,0.9830747561857228,2019-04-01T00:00:00.000+02:00,Residuos renovables,8745
2857,525.839,0.9837555797516284,2019-05-01T00:00:00.000+02:00,Residuos renovables,8745
2858,453.5885,0.98125911976489,2019-06-01T00:00:00.000+02:00,Residuos renovables,8745
2859,426.117,0.9811943336618436,2019-07-01T00:00:00.000+02:00,Residuos renovables,8745
2860,392.627,0.9800019468898434,2019-08-01T00:00:00.000+02:00,Residuos renovables,8745
2861,369.742,0.9821913368716894,2019-09-01T00:00:00.000+02:00,Residuos renovables,8745
2862,311.8525,0.9793301291160348,2019-10-01T00:00:00.000+02:00,Residuos renovables,8745
2863,463.259,0.98957151798283,2019-11-01T00:00:00.000+01:00,Residuos renovables,8745
2864,416.108,0.9913871767808768,2019-12-01T00:00:00.000+01:00,Residuos renovables,8745
2865,554.477,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,8745
2866,495.223,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,8745
2867,544.995,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,8745
2868,468.2355,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,8745
2869,534.522,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,8745
2870,462.2515,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,8745
2871,434.284,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,8745
2872,400.639,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,8745
2873,376.446,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,8745
2874,318.4345,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,8745
2875,468.141,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,8745
2876,419.723,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,8745
2877,4.709,0.0431270549231149,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2878,5.41,0.0135336784713197,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2879,6.338,0.0115007707403553,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2880,5.699,0.0116872117417616,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2881,8.014,0.0159601692805576,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2882,8.75,0.0159690037075464,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2883,7.909,0.0143702543547739,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2884,8.19,0.015613978228128,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2885,6.833,0.0131456302274465,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2886,6.295,0.0108079894993385,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2887,4.727,0.0090224731539909,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2888,3.833,0.0126293661593613,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2889,104.48,0.956872945076885,2020-01-01T00:00:00.000+01:00,Residuos renovables,8745
2890,394.3335,0.9864663215286802,2020-02-01T00:00:00.000+01:00,Residuos renovables,8745
2891,544.7555,0.9884992292596448,2020-03-01T00:00:00.000+01:00,Residuos renovables,8745
2892,481.928,0.9883127882582384,2020-04-01T00:00:00.000+02:00,Residuos renovables,8745
2893,494.111,0.9840398307194425,2020-05-01T00:00:00.000+02:00,Residuos renovables,8745
2894,539.1865,0.9840309962924536,2020-06-01T00:00:00.000+02:00,Residuos renovables,8745
2895,542.464,0.985629745645226,2020-07-01T00:00:00.000+02:00,Residuos renovables,8745
2896,516.34,0.9843860217718718,2020-08-01T00:00:00.000+02:00,Residuos renovables,8745
2897,512.9595,0.9868543697725536,2020-09-01T00:00:00.000+02:00,Residuos renovables,8745
2898,576.1445,0.9891920105006616,2020-10-01T00:00:00.000+02:00,Residuos renovables,8745
2899,519.187,0.9909775268460091,2020-11-01T00:00:00.000+01:00,Residuos renovables,8745
2900,299.666,0.9873706338406386,2020-12-01T00:00:00.000+01:00,Residuos renovables,8745
2901,109.189,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,8745
2902,399.7435,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,8745
2903,551.0935,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,8745
2904,487.627,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,8745
2905,502.125,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,8745
2906,547.9365,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,8745
2907,550.373,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,8745
2908,524.5300000000001,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,8745
2909,519.7925,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,8745
2910,582.4395,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,8745
2911,523.914,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,8745
2912,303.499,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,8745
2913,4.598,0.0071473594952391,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2914,4.886,0.0084419825354974,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2915,5.995,0.0109382939728084,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2916,6.145,0.0122467444984315,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2917,7.292,0.0128089149485939,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2918,7.16,0.014436095076606,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2919,6.727,0.0138310482051197,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2920,6.098,0.012981386888118,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2921,6.029,0.011600901287471,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,8745
2922,2.005,0.0041580127809639,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2923,3.66,1.0,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,8745
2924,638.7165,0.992852640504761,2021-01-01T00:00:00.000+01:00,Residuos renovables,8745
2925,573.888,0.9915580174645026,2021-02-01T00:00:00.000+01:00,Residuos renovables,8745
2926,542.0795,0.9890617060271916,2021-03-01T00:00:00.000+01:00,Residuos renovables,8745
2927,495.621,0.9877532555015685,2021-04-01T00:00:00.000+02:00,Residuos renovables,8745
2928,561.999,0.987191085051406,2021-05-01T00:00:00.000+02:00,Residuos renovables,8745
2929,488.819,0.985563904923394,2021-06-01T00:00:00.000+02:00,Residuos renovables,8745
2930,373.528,1.0,2021-07-01T00:00:00.000+02:00,Residuos renovables,8745
2931,479.6425,0.9861689517948804,2021-08-01T00:00:00.000+02:00,Residuos renovables,8745
2932,463.6515,0.987018613111882,2021-09-01T00:00:00.000+02:00,Residuos renovables,8745
2933,513.672,0.988399098712529,2021-10-01T00:00:00.000+02:00,Residuos renovables,8745
2934,480.1965,0.995841987219036,2021-11-01T00:00:00.000+01:00,Residuos renovables,8745
2935,536.5155,1.0,2021-12-01T00:00:00.000+01:00,Residuos renovables,8745
2936,643.3145,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,8745
2937,578.774,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,8745
2938,548.0745000000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,8745
2939,501.766,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,8745
2940,569.291,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,8745
2941,495.979,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,8745
2942,486.3695,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,8745
2943,469.7495,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,8745
2944,519.701,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,8745
2945,482.2015,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,8745
2946,540.1754999999999,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,8745
2947,373.528,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,8745
2948,40370.228,0.3806531045392598,2019-01-01T00:00:00.000+01:00,Hidráulica,10
2949,57339.018,0.4947221863236679,2019-02-01T00:00:00.000+01:00,Hidráulica,10
2950,26311.523,0.2703270140816708,2019-03-01T00:00:00.000+01:00,Hidráulica,10
2951,25020.153,0.2848002003924823,2019-04-01T00:00:00.000+02:00,Hidráulica,10
2952,22958.569,0.3630339809047246,2019-05-01T00:00:00.000+02:00,Hidráulica,10
2953,16793.131,0.2407146703037094,2019-06-01T00:00:00.000+02:00,Hidráulica,10
2954,20218.794,0.2602015683780693,2019-07-01T00:00:00.000+02:00,Hidráulica,10
2955,20288.618,0.2664028507913341,2019-08-01T00:00:00.000+02:00,Hidráulica,10
2956,15939.702,0.2082826163085462,2019-09-01T00:00:00.000+02:00,Hidráulica,10
2957,16986.119,0.2013417414000602,2019-10-01T00:00:00.000+02:00,Hidráulica,10
2958,56089.018,0.4370223366541106,2019-11-01T00:00:00.000+01:00,Hidráulica,10
2959,69993.766,0.5239725975354251,2019-12-01T00:00:00.000+01:00,Hidráulica,10
2960,30718.166,0.2896432800342949,2019-01-01T00:00:00.000+01:00,Eólica,10
2961,27230.081,0.2349416797840969,2019-02-01T00:00:00.000+01:00,Eólica,10
2962,33080.164,0.3398686560048986,2019-03-01T00:00:00.000+01:00,Eólica,10
2963,26674.263,0.3036286567760707,2019-04-01T00:00:00.000+02:00,Eólica,10
2964,30499.286,0.48227209680759,2019-05-01T00:00:00.000+02:00,Eólica,10
2965,20466.583,0.2933703535742384,2019-06-01T00:00:00.000+02:00,Eólica,10
2966,19376.402,0.2493605795639423,2019-07-01T00:00:00.000+02:00,Eólica,10
2967,17051.332,0.2238951640072034,2019-08-01T00:00:00.000+02:00,Eólica,10
2968,24578.96,0.3211710040089273,2019-09-01T00:00:00.000+02:00,Eólica,10
2969,30217.147,0.358173223508066,2019-10-01T00:00:00.000+02:00,Eólica,10
2970,39391.644,0.3069233322203444,2019-11-01T00:00:00.000+01:00,Eólica,10
2971,29859.569,0.2235284200912729,2019-12-01T00:00:00.000+01:00,Eólica,10
2972,993.825,0.0093708306928246,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,10
2973,2244.204,0.0193630366923326,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,10
2974,3155.05,0.032415274698404,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,10
2975,2821.665,0.0321185389010392,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,10
2976,3390.224,0.0536081545360575,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,10
2977,3751.839,0.0537792915399516,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,10
2978,3531.39,0.0454464898625818,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,10
2979,3485.365,0.0457651266364391,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,10
2980,2935.885,0.0383629385907601,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,10
2981,2097.968,0.0248678659628842,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,10
2982,1180.107,0.0091949036911623,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,10
2983,1090.981,0.0081670723137228,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,10
2984,4074.71,0.0384206651395966,2019-01-01T00:00:00.000+01:00,Otras renovables,10
2985,1488.559,0.0128433166217072,2019-02-01T00:00:00.000+01:00,Otras renovables,10
2986,4258.079,0.0437478963796153,2019-03-01T00:00:00.000+01:00,Otras renovables,10
2987,4904.86,0.0558311977907197,2019-04-01T00:00:00.000+02:00,Otras renovables,10
2988,5228.649,0.0826783786578121,2019-05-01T00:00:00.000+02:00,Otras renovables,10
2989,3355.166,0.0480933351561549,2019-06-01T00:00:00.000+02:00,Otras renovables,10
2990,4877.801,0.0627738464735391,2019-07-01T00:00:00.000+02:00,Otras renovables,10
2991,4896.224,0.064290629934131,2019-08-01T00:00:00.000+02:00,Otras renovables,10
2992,4724.818,0.0617387611526058,2019-09-01T00:00:00.000+02:00,Otras renovables,10
2993,5349.227,0.0634060481575703,2019-10-01T00:00:00.000+02:00,Otras renovables,10
2994,5365.275,0.0418039948086073,2019-11-01T00:00:00.000+01:00,Otras renovables,10
2995,5140.901,0.038484730920786,2019-12-01T00:00:00.000+01:00,Otras renovables,10
2996,29898.2365,0.2819121195940239,2019-01-01T00:00:00.000+01:00,Residuos renovables,10
2997,27599.5865,0.2381297805781953,2019-02-01T00:00:00.000+01:00,Residuos renovables,10
2998,30527.384,0.313641158835411,2019-03-01T00:00:00.000+01:00,Residuos renovables,10
2999,28430.658,0.3236214061396879,2019-04-01T00:00:00.000+02:00,Residuos renovables,10
3000,1164.0985,0.0184073890938158,2019-05-01T00:00:00.000+02:00,Residuos renovables,10
3001,25396.9185,0.3640423494259456,2019-06-01T00:00:00.000+02:00,Residuos renovables,10
3002,29699.964,0.3822175157218674,2019-07-01T00:00:00.000+02:00,Residuos renovables,10
3003,30436.122,0.3996462286308924,2019-08-01T00:00:00.000+02:00,Residuos renovables,10
3004,28349.835,0.3704446799391604,2019-09-01T00:00:00.000+02:00,Residuos renovables,10
3005,29714.1565,0.352211120971419,2019-10-01T00:00:00.000+02:00,Residuos renovables,10
3006,26317.5515,0.2050554326257752,2019-11-01T00:00:00.000+01:00,Residuos renovables,10
3007,27497.658,0.205847179138793,2019-12-01T00:00:00.000+01:00,Residuos renovables,10
3008,106055.1655,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,10
3009,115901.44849999998,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,10
3010,97332.2,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,10
3011,87851.599,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,10
3012,63240.8265,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,10
3013,69763.6375,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,10
3014,77704.351,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,10
3015,76157.661,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,10
3016,76529.2,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,10
3017,84364.61750000001,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,10
3018,128343.5955,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,10
3019,133582.875,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,10
3020,28102.136,0.3254401150353787,2020-01-01T00:00:00.000+01:00,Hidráulica,10
3021,20626.718,0.2689645413383171,2020-02-01T00:00:00.000+01:00,Hidráulica,10
3022,43269.083,0.4369823440192323,2020-03-01T00:00:00.000+01:00,Hidráulica,10
3023,31553.459,0.4558358242885003,2020-04-01T00:00:00.000+02:00,Hidráulica,10
3024,32859.594,0.487556986894422,2020-05-01T00:00:00.000+02:00,Hidráulica,10
3025,19766.564,0.4262108070444171,2020-06-01T00:00:00.000+02:00,Hidráulica,10
3026,20146.987,0.3546051471251051,2020-07-01T00:00:00.000+02:00,Hidráulica,10
3027,19579.44,0.2373178380473239,2020-08-01T00:00:00.000+02:00,Hidráulica,10
3028,18843.992,0.2300294828244356,2020-09-01T00:00:00.000+02:00,Hidráulica,10
3029,27763.924,0.2797897854298515,2020-10-01T00:00:00.000+02:00,Hidráulica,10
3030,18616.329,0.2057476404563401,2020-11-01T00:00:00.000+01:00,Hidráulica,10
3031,70146.415,0.4870015912713746,2020-12-01T00:00:00.000+01:00,Hidráulica,10
3032,35451.032,0.4105448757419326,2020-01-01T00:00:00.000+01:00,Eólica,10
3033,29821.636,0.3888627676345915,2020-02-01T00:00:00.000+01:00,Eólica,10
3034,30042.367,0.3034033319251539,2020-03-01T00:00:00.000+01:00,Eólica,10
3035,27739.68,0.4007402135626153,2020-04-01T00:00:00.000+02:00,Eólica,10
3036,21614.26,0.3207033988171804,2020-05-01T00:00:00.000+02:00,Eólica,10
3037,14659.028,0.3160810424293624,2020-06-01T00:00:00.000+02:00,Eólica,10
3038,20468.598,0.3602657908715895,2020-07-01T00:00:00.000+02:00,Eólica,10
3039,20299.905,0.2460504267316155,2020-08-01T00:00:00.000+02:00,Eólica,10
3040,22061.707,0.2693082788102559,2020-09-01T00:00:00.000+02:00,Eólica,10
3041,31576.023,0.3182060540108832,2020-10-01T00:00:00.000+02:00,Eólica,10
3042,34348.888,0.3796238591560718,2020-11-01T00:00:00.000+01:00,Eólica,10
3043,38869.969,0.2698603593023108,2020-12-01T00:00:00.000+01:00,Eólica,10
3044,1749.26,0.0202575126540838,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,10
3045,3238.95,0.0422346735514463,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,10
3046,4201.527,0.0424319858343217,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,10
3047,4889.968,0.0706427334646381,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,10
3048,8248.578,0.1223889691346648,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,10
3049,7529.327,0.1623489311127275,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,10
3050,8825.827,0.155342517560354,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,10
3051,7543.771,0.0914362936041122,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,10
3052,6519.957,0.0795894169742567,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,10
3053,3856.352,0.038862226341708,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,10
3054,3180.89,0.0351551915552828,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,10
3055,1792.349,0.0124436411342426,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,10
3056,5307.337,0.0614622448561035,2020-01-01T00:00:00.000+01:00,Otras renovables,10
3057,4788.501,0.0624402280170346,2020-02-01T00:00:00.000+01:00,Otras renovables,10
3058,4551.965,0.0459711229746538,2020-03-01T00:00:00.000+01:00,Otras renovables,10
3059,5037.997,0.0727812286842463,2020-04-01T00:00:00.000+02:00,Otras renovables,10
3060,4673.985,0.0693506451537327,2020-05-01T00:00:00.000+02:00,Otras renovables,10
3061,4422.516,0.0953592194134927,2020-06-01T00:00:00.000+02:00,Otras renovables,10
3062,4727.145,0.083202016669128,2020-07-01T00:00:00.000+02:00,Otras renovables,10
3063,4433.635,0.0537390585681177,2020-08-01T00:00:00.000+02:00,Otras renovables,10
3064,4045.68,0.0493858030757581,2020-09-01T00:00:00.000+02:00,Otras renovables,10
3065,4538.752,0.0457390838629046,2020-10-01T00:00:00.000+02:00,Otras renovables,10
3066,4563.516,0.050435972053607,2020-11-01T00:00:00.000+01:00,Otras renovables,10
3067,4706.341,0.0326744503773387,2020-12-01T00:00:00.000+01:00,Otras renovables,10
3068,15741.409,0.1822952517125013,2020-01-01T00:00:00.000+01:00,Residuos renovables,10
3069,18213.553,0.2374977894586104,2020-02-01T00:00:00.000+01:00,Residuos renovables,10
3070,16952.9785,0.1712112152466381,2020-03-01T00:00:00.000+01:00,Residuos renovables,10
3071,2646.7125,0.0465845277738232,2020-07-01T00:00:00.000+02:00,Residuos renovables,10
3072,30646.276,0.3714563830488304,2020-08-01T00:00:00.000+02:00,Residuos renovables,10
3073,30448.563,0.3716870183152936,2020-09-01T00:00:00.000+02:00,Residuos renovables,10
3074,31496.32,0.3174028503546524,2020-10-01T00:00:00.000+02:00,Residuos renovables,10
3075,29771.75,0.329037336778698,2020-11-01T00:00:00.000+01:00,Residuos renovables,10
3076,28522.2685,0.1980199579147331,2020-12-01T00:00:00.000+01:00,Residuos renovables,10
3077,86351.174,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,10
3078,76689.358,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,10
3079,99017.9205,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,10
3080,69221.10399999999,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,10
3081,67396.41699999999,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,10
3082,46377.435,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,10
3083,56815.2695,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,10
3084,82503.027,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,10
3085,81919.89899999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,10
3086,99231.371,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,10
3087,90481.373,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,10
